id,year,game_id,player,hole,score,total,median_score,mean_score,winner
1-leonard,2019,1,leonard,1,4,29,4,3.798060708263069,TRUE
1-leonard,2019,1,leonard,2,4,29,3,3.241989881956155,TRUE
1-leonard,2019,1,leonard,3,3,29,4,3.8549747048903877,TRUE
1-leonard,2019,1,leonard,4,3,29,4,4.347386172006745,TRUE
1-leonard,2019,1,leonard,5,2,29,4,4.644725738396624,TRUE
1-leonard,2019,1,leonard,6,3,29,4,4.184388185654009,TRUE
1-leonard,2019,1,leonard,7,3,29,4,3.837689713322091,TRUE
1-leonard,2019,1,leonard,8,3,29,4,4.110219594594595,TRUE
1-leonard,2019,1,leonard,9,4,29,4,4.053254437869822,TRUE
1-tim,2019,1,tim,1,5,30,4,3.798060708263069,FALSE
1-tim,2019,1,tim,2,3,30,3,3.241989881956155,FALSE
1-tim,2019,1,tim,3,3,30,4,3.8549747048903877,FALSE
1-tim,2019,1,tim,4,3,30,4,4.347386172006745,FALSE
1-tim,2019,1,tim,5,3,30,4,4.644725738396624,FALSE
1-tim,2019,1,tim,6,3,30,4,4.184388185654009,FALSE
1-tim,2019,1,tim,7,3,30,4,3.837689713322091,FALSE
1-tim,2019,1,tim,8,3,30,4,4.110219594594595,FALSE
1-tim,2019,1,tim,9,4,30,4,4.053254437869822,FALSE
1-carol,2019,1,carol,1,4,38,4,3.798060708263069,FALSE
1-carol,2019,1,carol,2,4,38,3,3.241989881956155,FALSE
1-carol,2019,1,carol,3,3,38,4,3.8549747048903877,FALSE
1-carol,2019,1,carol,4,5,38,4,4.347386172006745,FALSE
1-carol,2019,1,carol,5,4,38,4,4.644725738396624,FALSE
1-carol,2019,1,carol,6,4,38,4,4.184388185654009,FALSE
1-carol,2019,1,carol,7,5,38,4,3.837689713322091,FALSE
1-carol,2019,1,carol,8,3,38,4,4.110219594594595,FALSE
1-carol,2019,1,carol,9,6,38,4,4.053254437869822,FALSE
2-sharon,2019,2,sharon,1,3,33,4,3.798060708263069,TRUE
2-sharon,2019,2,sharon,2,2,33,3,3.241989881956155,TRUE
2-sharon,2019,2,sharon,3,4,33,4,3.8549747048903877,TRUE
2-sharon,2019,2,sharon,4,3,33,4,4.347386172006745,TRUE
2-sharon,2019,2,sharon,5,4,33,4,4.644725738396624,TRUE
2-sharon,2019,2,sharon,6,4,33,4,4.184388185654009,TRUE
2-sharon,2019,2,sharon,7,4,33,4,3.837689713322091,TRUE
2-sharon,2019,2,sharon,8,5,33,4,4.110219594594595,TRUE
2-sharon,2019,2,sharon,9,4,33,4,4.053254437869822,TRUE
2-carol,2019,2,carol,1,5,34,4,3.798060708263069,FALSE
2-carol,2019,2,carol,2,4,34,3,3.241989881956155,FALSE
2-carol,2019,2,carol,3,2,34,4,3.8549747048903877,FALSE
2-carol,2019,2,carol,4,5,34,4,4.347386172006745,FALSE
2-carol,2019,2,carol,5,3,34,4,4.644725738396624,FALSE
2-carol,2019,2,carol,6,3,34,4,4.184388185654009,FALSE
2-carol,2019,2,carol,7,4,34,4,3.837689713322091,FALSE
2-carol,2019,2,carol,8,4,34,4,4.110219594594595,FALSE
2-carol,2019,2,carol,9,4,34,4,4.053254437869822,FALSE
3-sharon,2019,3,sharon,1,4,38,4,3.798060708263069,TRUE
3-sharon,2019,3,sharon,2,3,38,3,3.241989881956155,TRUE
3-sharon,2019,3,sharon,3,4,38,4,3.8549747048903877,TRUE
3-sharon,2019,3,sharon,4,5,38,4,4.347386172006745,TRUE
3-sharon,2019,3,sharon,5,5,38,4,4.644725738396624,TRUE
3-sharon,2019,3,sharon,6,4,38,4,4.184388185654009,TRUE
3-sharon,2019,3,sharon,7,4,38,4,3.837689713322091,TRUE
3-sharon,2019,3,sharon,8,6,38,4,4.110219594594595,TRUE
3-sharon,2019,3,sharon,9,3,38,4,4.053254437869822,TRUE
3-carol,2019,3,carol,1,5,39,4,3.798060708263069,FALSE
3-carol,2019,3,carol,2,4,39,3,3.241989881956155,FALSE
3-carol,2019,3,carol,3,4,39,4,3.8549747048903877,FALSE
3-carol,2019,3,carol,4,4,39,4,4.347386172006745,FALSE
3-carol,2019,3,carol,5,5,39,4,4.644725738396624,FALSE
3-carol,2019,3,carol,6,4,39,4,4.184388185654009,FALSE
3-carol,2019,3,carol,7,3,39,4,3.837689713322091,FALSE
3-carol,2019,3,carol,8,4,39,4,4.110219594594595,FALSE
3-carol,2019,3,carol,9,6,39,4,4.053254437869822,FALSE
4-carol,2019,4,carol,1,2,28,4,3.798060708263069,TRUE
4-carol,2019,4,carol,2,2,28,3,3.241989881956155,TRUE
4-carol,2019,4,carol,3,3,28,4,3.8549747048903877,TRUE
4-carol,2019,4,carol,4,4,28,4,4.347386172006745,TRUE
4-carol,2019,4,carol,5,3,28,4,4.644725738396624,TRUE
4-carol,2019,4,carol,6,4,28,4,4.184388185654009,TRUE
4-carol,2019,4,carol,7,4,28,4,3.837689713322091,TRUE
4-carol,2019,4,carol,8,3,28,4,4.110219594594595,TRUE
4-carol,2019,4,carol,9,3,28,4,4.053254437869822,TRUE
4-daria,2019,4,daria,1,5,46,4,3.798060708263069,FALSE
4-daria,2019,4,daria,2,5,46,3,3.241989881956155,FALSE
4-daria,2019,4,daria,3,5,46,4,3.8549747048903877,FALSE
4-daria,2019,4,daria,4,6,46,4,4.347386172006745,FALSE
4-daria,2019,4,daria,5,6,46,4,4.644725738396624,FALSE
4-daria,2019,4,daria,6,4,46,4,4.184388185654009,FALSE
4-daria,2019,4,daria,7,4,46,4,3.837689713322091,FALSE
4-daria,2019,4,daria,8,6,46,4,4.110219594594595,FALSE
4-daria,2019,4,daria,9,5,46,4,4.053254437869822,FALSE
4-jane,2019,4,jane,1,6,39,4,3.798060708263069,FALSE
4-jane,2019,4,jane,2,3,39,3,3.241989881956155,FALSE
4-jane,2019,4,jane,3,4,39,4,3.8549747048903877,FALSE
4-jane,2019,4,jane,4,5,39,4,4.347386172006745,FALSE
4-jane,2019,4,jane,5,6,39,4,4.644725738396624,FALSE
4-jane,2019,4,jane,6,4,39,4,4.184388185654009,FALSE
4-jane,2019,4,jane,7,4,39,4,3.837689713322091,FALSE
4-jane,2019,4,jane,8,3,39,4,4.110219594594595,FALSE
4-jane,2019,4,jane,9,4,39,4,4.053254437869822,FALSE
4-lucie,2019,4,lucie,1,6,51,4,3.798060708263069,FALSE
4-lucie,2019,4,lucie,2,5,51,3,3.241989881956155,FALSE
4-lucie,2019,4,lucie,3,5,51,4,3.8549747048903877,FALSE
4-lucie,2019,4,lucie,4,6,51,4,4.347386172006745,FALSE
4-lucie,2019,4,lucie,5,6,51,4,4.644725738396624,FALSE
4-lucie,2019,4,lucie,6,6,51,4,4.184388185654009,FALSE
4-lucie,2019,4,lucie,7,5,51,4,3.837689713322091,FALSE
4-lucie,2019,4,lucie,8,6,51,4,4.110219594594595,FALSE
4-lucie,2019,4,lucie,9,6,51,4,4.053254437869822,FALSE
5-tim,2019,5,tim,1,4,36,4,3.798060708263069,TRUE
5-tim,2019,5,tim,2,2,36,3,3.241989881956155,TRUE
5-tim,2019,5,tim,3,3,36,4,3.8549747048903877,TRUE
5-tim,2019,5,tim,4,5,36,4,4.347386172006745,TRUE
5-tim,2019,5,tim,5,5,36,4,4.644725738396624,TRUE
5-tim,2019,5,tim,6,4,36,4,4.184388185654009,TRUE
5-tim,2019,5,tim,7,5,36,4,3.837689713322091,TRUE
5-tim,2019,5,tim,8,3,36,4,4.110219594594595,TRUE
5-tim,2019,5,tim,9,5,36,4,4.053254437869822,TRUE
5-carol,2019,5,carol,1,4,36,4,3.798060708263069,TRUE
5-carol,2019,5,carol,2,3,36,3,3.241989881956155,TRUE
5-carol,2019,5,carol,3,3,36,4,3.8549747048903877,TRUE
5-carol,2019,5,carol,4,6,36,4,4.347386172006745,TRUE
5-carol,2019,5,carol,5,5,36,4,4.644725738396624,TRUE
5-carol,2019,5,carol,6,3,36,4,4.184388185654009,TRUE
5-carol,2019,5,carol,7,4,36,4,3.837689713322091,TRUE
5-carol,2019,5,carol,8,5,36,4,4.110219594594595,TRUE
5-carol,2019,5,carol,9,3,36,4,4.053254437869822,TRUE
6-tim,2019,6,tim,1,3,37,4,3.798060708263069,FALSE
6-tim,2019,6,tim,2,4,37,3,3.241989881956155,FALSE
6-tim,2019,6,tim,3,4,37,4,3.8549747048903877,FALSE
6-tim,2019,6,tim,4,5,37,4,4.347386172006745,FALSE
6-tim,2019,6,tim,5,4,37,4,4.644725738396624,FALSE
6-tim,2019,6,tim,6,5,37,4,4.184388185654009,FALSE
6-tim,2019,6,tim,7,3,37,4,3.837689713322091,FALSE
6-tim,2019,6,tim,8,4,37,4,4.110219594594595,FALSE
6-tim,2019,6,tim,9,5,37,4,4.053254437869822,FALSE
6-carol,2019,6,carol,1,3,31,4,3.798060708263069,FALSE
6-carol,2019,6,carol,2,4,31,3,3.241989881956155,FALSE
6-carol,2019,6,carol,3,3,31,4,3.8549747048903877,FALSE
6-carol,2019,6,carol,4,4,31,4,4.347386172006745,FALSE
6-carol,2019,6,carol,5,3,31,4,4.644725738396624,FALSE
6-carol,2019,6,carol,6,3,31,4,4.184388185654009,FALSE
6-carol,2019,6,carol,7,4,31,4,3.837689713322091,FALSE
6-carol,2019,6,carol,8,4,31,4,4.110219594594595,FALSE
6-carol,2019,6,carol,9,3,31,4,4.053254437869822,FALSE
6-leonard,2019,6,leonard,1,2,30,4,3.798060708263069,TRUE
6-leonard,2019,6,leonard,2,2,30,3,3.241989881956155,TRUE
6-leonard,2019,6,leonard,3,3,30,4,3.8549747048903877,TRUE
6-leonard,2019,6,leonard,4,4,30,4,4.347386172006745,TRUE
6-leonard,2019,6,leonard,5,2,30,4,4.644725738396624,TRUE
6-leonard,2019,6,leonard,6,4,30,4,4.184388185654009,TRUE
6-leonard,2019,6,leonard,7,4,30,4,3.837689713322091,TRUE
6-leonard,2019,6,leonard,8,4,30,4,4.110219594594595,TRUE
6-leonard,2019,6,leonard,9,5,30,4,4.053254437869822,TRUE
7-tim,2019,7,tim,1,3,34,4,3.798060708263069,FALSE
7-tim,2019,7,tim,2,3,34,3,3.241989881956155,FALSE
7-tim,2019,7,tim,3,3,34,4,3.8549747048903877,FALSE
7-tim,2019,7,tim,4,3,34,4,4.347386172006745,FALSE
7-tim,2019,7,tim,5,6,34,4,4.644725738396624,FALSE
7-tim,2019,7,tim,6,3,34,4,4.184388185654009,FALSE
7-tim,2019,7,tim,7,5,34,4,3.837689713322091,FALSE
7-tim,2019,7,tim,8,4,34,4,4.110219594594595,FALSE
7-tim,2019,7,tim,9,4,34,4,4.053254437869822,FALSE
7-carol,2019,7,carol,1,3,30,4,3.798060708263069,FALSE
7-carol,2019,7,carol,2,4,30,3,3.241989881956155,FALSE
7-carol,2019,7,carol,3,3,30,4,3.8549747048903877,FALSE
7-carol,2019,7,carol,4,3,30,4,4.347386172006745,FALSE
7-carol,2019,7,carol,5,3,30,4,4.644725738396624,FALSE
7-carol,2019,7,carol,6,3,30,4,4.184388185654009,FALSE
7-carol,2019,7,carol,7,4,30,4,3.837689713322091,FALSE
7-carol,2019,7,carol,8,4,30,4,4.110219594594595,FALSE
7-carol,2019,7,carol,9,3,30,4,4.053254437869822,FALSE
7-leonard,2019,7,leonard,1,3,29,4,3.798060708263069,TRUE
7-leonard,2019,7,leonard,2,4,29,3,3.241989881956155,TRUE
7-leonard,2019,7,leonard,3,2,29,4,3.8549747048903877,TRUE
7-leonard,2019,7,leonard,4,3,29,4,4.347386172006745,TRUE
7-leonard,2019,7,leonard,5,4,29,4,4.644725738396624,TRUE
7-leonard,2019,7,leonard,6,3,29,4,4.184388185654009,TRUE
7-leonard,2019,7,leonard,7,4,29,4,3.837689713322091,TRUE
7-leonard,2019,7,leonard,8,3,29,4,4.110219594594595,TRUE
7-leonard,2019,7,leonard,9,3,29,4,4.053254437869822,TRUE
8-leonard,2018,8,leonard,1,5,35,4,3.798060708263069,FALSE
8-leonard,2018,8,leonard,2,4,35,3,3.241989881956155,FALSE
8-leonard,2018,8,leonard,3,4,35,4,3.8549747048903877,FALSE
8-leonard,2018,8,leonard,4,3,35,4,4.347386172006745,FALSE
8-leonard,2018,8,leonard,5,5,35,4,4.644725738396624,FALSE
8-leonard,2018,8,leonard,6,3,35,4,4.184388185654009,FALSE
8-leonard,2018,8,leonard,7,4,35,4,3.837689713322091,FALSE
8-leonard,2018,8,leonard,8,3,35,4,4.110219594594595,FALSE
8-leonard,2018,8,leonard,9,4,35,4,4.053254437869822,FALSE
8-carol,2018,8,carol,1,3,30,4,3.798060708263069,TRUE
8-carol,2018,8,carol,2,3,30,3,3.241989881956155,TRUE
8-carol,2018,8,carol,3,4,30,4,3.8549747048903877,TRUE
8-carol,2018,8,carol,4,3,30,4,4.347386172006745,TRUE
8-carol,2018,8,carol,5,3,30,4,4.644725738396624,TRUE
8-carol,2018,8,carol,6,3,30,4,4.184388185654009,TRUE
8-carol,2018,8,carol,7,4,30,4,3.837689713322091,TRUE
8-carol,2018,8,carol,8,4,30,4,4.110219594594595,TRUE
8-carol,2018,8,carol,9,3,30,4,4.053254437869822,TRUE
9-leonard,2018,9,leonard,1,2,27,4,3.798060708263069,TRUE
9-leonard,2018,9,leonard,2,2,27,3,3.241989881956155,TRUE
9-leonard,2018,9,leonard,3,3,27,4,3.8549747048903877,TRUE
9-leonard,2018,9,leonard,4,5,27,4,4.347386172006745,TRUE
9-leonard,2018,9,leonard,5,2,27,4,4.644725738396624,TRUE
9-leonard,2018,9,leonard,6,3,27,4,4.184388185654009,TRUE
9-leonard,2018,9,leonard,7,3,27,4,3.837689713322091,TRUE
9-leonard,2018,9,leonard,8,3,27,4,4.110219594594595,TRUE
9-leonard,2018,9,leonard,9,4,27,4,4.053254437869822,TRUE
9-carol,2018,9,carol,1,6,36,4,3.798060708263069,FALSE
9-carol,2018,9,carol,2,4,36,3,3.241989881956155,FALSE
9-carol,2018,9,carol,3,3,36,4,3.8549747048903877,FALSE
9-carol,2018,9,carol,4,4,36,4,4.347386172006745,FALSE
9-carol,2018,9,carol,5,4,36,4,4.644725738396624,FALSE
9-carol,2018,9,carol,6,3,36,4,4.184388185654009,FALSE
9-carol,2018,9,carol,7,5,36,4,3.837689713322091,FALSE
9-carol,2018,9,carol,8,3,36,4,4.110219594594595,FALSE
9-carol,2018,9,carol,9,4,36,4,4.053254437869822,FALSE
10-leonard,2018,10,leonard,1,6,35,4,3.798060708263069,FALSE
10-leonard,2018,10,leonard,2,2,35,3,3.241989881956155,FALSE
10-leonard,2018,10,leonard,3,3,35,4,3.8549747048903877,FALSE
10-leonard,2018,10,leonard,4,4,35,4,4.347386172006745,FALSE
10-leonard,2018,10,leonard,5,5,35,4,4.644725738396624,FALSE
10-leonard,2018,10,leonard,6,3,35,4,4.184388185654009,FALSE
10-leonard,2018,10,leonard,7,5,35,4,3.837689713322091,FALSE
10-leonard,2018,10,leonard,8,3,35,4,4.110219594594595,FALSE
10-leonard,2018,10,leonard,9,4,35,4,4.053254437869822,FALSE
10-carol,2018,10,carol,1,3,33,4,3.798060708263069,TRUE
10-carol,2018,10,carol,2,3,33,3,3.241989881956155,TRUE
10-carol,2018,10,carol,3,3,33,4,3.8549747048903877,TRUE
10-carol,2018,10,carol,4,3,33,4,4.347386172006745,TRUE
10-carol,2018,10,carol,5,5,33,4,4.644725738396624,TRUE
10-carol,2018,10,carol,6,3,33,4,4.184388185654009,TRUE
10-carol,2018,10,carol,7,3,33,4,3.837689713322091,TRUE
10-carol,2018,10,carol,8,4,33,4,4.110219594594595,TRUE
10-carol,2018,10,carol,9,6,33,4,4.053254437869822,TRUE
11-leonard,2018,11,leonard,1,6,33,4,3.798060708263069,TRUE
11-leonard,2018,11,leonard,2,4,33,3,3.241989881956155,TRUE
11-leonard,2018,11,leonard,3,3,33,4,3.8549747048903877,TRUE
11-leonard,2018,11,leonard,4,4,33,4,4.347386172006745,TRUE
11-leonard,2018,11,leonard,5,2,33,4,4.644725738396624,TRUE
11-leonard,2018,11,leonard,6,3,33,4,4.184388185654009,TRUE
11-leonard,2018,11,leonard,7,3,33,4,3.837689713322091,TRUE
11-leonard,2018,11,leonard,8,3,33,4,4.110219594594595,TRUE
11-leonard,2018,11,leonard,9,5,33,4,4.053254437869822,TRUE
11-carol,2018,11,carol,1,2,33,4,3.798060708263069,TRUE
11-carol,2018,11,carol,2,3,33,3,3.241989881956155,TRUE
11-carol,2018,11,carol,3,4,33,4,3.8549747048903877,TRUE
11-carol,2018,11,carol,4,3,33,4,4.347386172006745,TRUE
11-carol,2018,11,carol,5,3,33,4,4.644725738396624,TRUE
11-carol,2018,11,carol,6,4,33,4,4.184388185654009,TRUE
11-carol,2018,11,carol,7,4,33,4,3.837689713322091,TRUE
11-carol,2018,11,carol,8,5,33,4,4.110219594594595,TRUE
11-carol,2018,11,carol,9,5,33,4,4.053254437869822,TRUE
12-leonard,2018,12,leonard,1,2,32,4,3.798060708263069,FALSE
12-leonard,2018,12,leonard,2,2,32,3,3.241989881956155,FALSE
12-leonard,2018,12,leonard,3,3,32,4,3.8549747048903877,FALSE
12-leonard,2018,12,leonard,4,6,32,4,4.347386172006745,FALSE
12-leonard,2018,12,leonard,5,4,32,4,4.644725738396624,FALSE
12-leonard,2018,12,leonard,6,4,32,4,4.184388185654009,FALSE
12-leonard,2018,12,leonard,7,4,32,4,3.837689713322091,FALSE
12-leonard,2018,12,leonard,8,5,32,4,4.110219594594595,FALSE
12-leonard,2018,12,leonard,9,2,32,4,4.053254437869822,FALSE
12-carol,2018,12,carol,1,2,28,4,3.798060708263069,TRUE
12-carol,2018,12,carol,2,3,28,3,3.241989881956155,TRUE
12-carol,2018,12,carol,3,5,28,4,3.8549747048903877,TRUE
12-carol,2018,12,carol,4,3,28,4,4.347386172006745,TRUE
12-carol,2018,12,carol,5,4,28,4,4.644725738396624,TRUE
12-carol,2018,12,carol,6,3,28,4,4.184388185654009,TRUE
12-carol,2018,12,carol,7,2,28,4,3.837689713322091,TRUE
12-carol,2018,12,carol,8,4,28,4,4.110219594594595,TRUE
12-carol,2018,12,carol,9,2,28,4,4.053254437869822,TRUE
13-leonard,2018,13,leonard,1,4,32,4,3.798060708263069,TRUE
13-leonard,2018,13,leonard,2,3,32,3,3.241989881956155,TRUE
13-leonard,2018,13,leonard,3,4,32,4,3.8549747048903877,TRUE
13-leonard,2018,13,leonard,4,3,32,4,4.347386172006745,TRUE
13-leonard,2018,13,leonard,5,5,32,4,4.644725738396624,TRUE
13-leonard,2018,13,leonard,6,4,32,4,4.184388185654009,TRUE
13-leonard,2018,13,leonard,7,3,32,4,3.837689713322091,TRUE
13-leonard,2018,13,leonard,8,4,32,4,4.110219594594595,TRUE
13-leonard,2018,13,leonard,9,2,32,4,4.053254437869822,TRUE
13-carol,2018,13,carol,1,3,34,4,3.798060708263069,FALSE
13-carol,2018,13,carol,2,4,34,3,3.241989881956155,FALSE
13-carol,2018,13,carol,3,4,34,4,3.8549747048903877,FALSE
13-carol,2018,13,carol,4,4,34,4,4.347386172006745,FALSE
13-carol,2018,13,carol,5,3,34,4,4.644725738396624,FALSE
13-carol,2018,13,carol,6,4,34,4,4.184388185654009,FALSE
13-carol,2018,13,carol,7,4,34,4,3.837689713322091,FALSE
13-carol,2018,13,carol,8,5,34,4,4.110219594594595,FALSE
13-carol,2018,13,carol,9,3,34,4,4.053254437869822,FALSE
14-jim,2018,14,jim,1,5,33,4,3.798060708263069,TRUE
14-jim,2018,14,jim,2,3,33,3,3.241989881956155,TRUE
14-jim,2018,14,jim,3,3,33,4,3.8549747048903877,TRUE
14-jim,2018,14,jim,4,4,33,4,4.347386172006745,TRUE
14-jim,2018,14,jim,5,4,33,4,4.644725738396624,TRUE
14-jim,2018,14,jim,6,5,33,4,4.184388185654009,TRUE
14-jim,2018,14,jim,7,3,33,4,3.837689713322091,TRUE
14-jim,2018,14,jim,8,3,33,4,4.110219594594595,TRUE
14-jim,2018,14,jim,9,3,33,4,4.053254437869822,TRUE
14-carol,2018,14,carol,1,3,34,4,3.798060708263069,FALSE
14-carol,2018,14,carol,2,3,34,3,3.241989881956155,FALSE
14-carol,2018,14,carol,3,5,34,4,3.8549747048903877,FALSE
14-carol,2018,14,carol,4,4,34,4,4.347386172006745,FALSE
14-carol,2018,14,carol,5,3,34,4,4.644725738396624,FALSE
14-carol,2018,14,carol,6,4,34,4,4.184388185654009,FALSE
14-carol,2018,14,carol,7,4,34,4,3.837689713322091,FALSE
14-carol,2018,14,carol,8,4,34,4,4.110219594594595,FALSE
14-carol,2018,14,carol,9,4,34,4,4.053254437869822,FALSE
15-leonard,2018,15,leonard,1,3,34,4,3.798060708263069,TRUE
15-leonard,2018,15,leonard,2,4,34,3,3.241989881956155,TRUE
15-leonard,2018,15,leonard,3,2,34,4,3.8549747048903877,TRUE
15-leonard,2018,15,leonard,4,3,34,4,4.347386172006745,TRUE
15-leonard,2018,15,leonard,5,6,34,4,4.644725738396624,TRUE
15-leonard,2018,15,leonard,6,3,34,4,4.184388185654009,TRUE
15-leonard,2018,15,leonard,7,3,34,4,3.837689713322091,TRUE
15-leonard,2018,15,leonard,8,6,34,4,4.110219594594595,TRUE
15-leonard,2018,15,leonard,9,4,34,4,4.053254437869822,TRUE
15-carol,2018,15,carol,1,6,38,4,3.798060708263069,FALSE
15-carol,2018,15,carol,2,3,38,3,3.241989881956155,FALSE
15-carol,2018,15,carol,3,3,38,4,3.8549747048903877,FALSE
15-carol,2018,15,carol,4,5,38,4,4.347386172006745,FALSE
15-carol,2018,15,carol,5,6,38,4,4.644725738396624,FALSE
15-carol,2018,15,carol,6,5,38,4,4.184388185654009,FALSE
15-carol,2018,15,carol,7,3,38,4,3.837689713322091,FALSE
15-carol,2018,15,carol,8,5,38,4,4.110219594594595,FALSE
15-carol,2018,15,carol,9,2,38,4,4.053254437869822,FALSE
16-leonard,2018,16,leonard,1,4,32,4,3.798060708263069,TRUE
16-leonard,2018,16,leonard,2,4,32,3,3.241989881956155,TRUE
16-leonard,2018,16,leonard,3,3,32,4,3.8549747048903877,TRUE
16-leonard,2018,16,leonard,4,4,32,4,4.347386172006745,TRUE
16-leonard,2018,16,leonard,5,3,32,4,4.644725738396624,TRUE
16-leonard,2018,16,leonard,6,2,32,4,4.184388185654009,TRUE
16-leonard,2018,16,leonard,7,4,32,4,3.837689713322091,TRUE
16-leonard,2018,16,leonard,8,6,32,4,4.110219594594595,TRUE
16-leonard,2018,16,leonard,9,2,32,4,4.053254437869822,TRUE
16-carol,2018,16,carol,1,4,38,4,3.798060708263069,FALSE
16-carol,2018,16,carol,2,3,38,3,3.241989881956155,FALSE
16-carol,2018,16,carol,3,4,38,4,3.8549747048903877,FALSE
16-carol,2018,16,carol,4,3,38,4,4.347386172006745,FALSE
16-carol,2018,16,carol,5,5,38,4,4.644725738396624,FALSE
16-carol,2018,16,carol,6,6,38,4,4.184388185654009,FALSE
16-carol,2018,16,carol,7,4,38,4,3.837689713322091,FALSE
16-carol,2018,16,carol,8,5,38,4,4.110219594594595,FALSE
16-carol,2018,16,carol,9,4,38,4,4.053254437869822,FALSE
17-tim,2005,17,tim,1,3,39,4,3.798060708263069,FALSE
17-tim,2005,17,tim,2,4,39,3,3.241989881956155,FALSE
17-tim,2005,17,tim,3,4,39,4,3.8549747048903877,FALSE
17-tim,2005,17,tim,4,6,39,4,4.347386172006745,FALSE
17-tim,2005,17,tim,5,6,39,4,4.644725738396624,FALSE
17-tim,2005,17,tim,6,5,39,4,4.184388185654009,FALSE
17-tim,2005,17,tim,7,3,39,4,3.837689713322091,FALSE
17-tim,2005,17,tim,8,4,39,4,4.110219594594595,FALSE
17-tim,2005,17,tim,9,4,39,4,4.053254437869822,FALSE
17-carol,2005,17,carol,1,3,31,4,3.798060708263069,TRUE
17-carol,2005,17,carol,2,3,31,3,3.241989881956155,TRUE
17-carol,2005,17,carol,3,4,31,4,3.8549747048903877,TRUE
17-carol,2005,17,carol,4,3,31,4,4.347386172006745,TRUE
17-carol,2005,17,carol,5,5,31,4,4.644725738396624,TRUE
17-carol,2005,17,carol,6,3,31,4,4.184388185654009,TRUE
17-carol,2005,17,carol,7,3,31,4,3.837689713322091,TRUE
17-carol,2005,17,carol,8,3,31,4,4.110219594594595,TRUE
17-carol,2005,17,carol,9,4,31,4,4.053254437869822,TRUE
17-leonard,2005,17,leonard,1,4,34,4,3.798060708263069,FALSE
17-leonard,2005,17,leonard,2,4,34,3,3.241989881956155,FALSE
17-leonard,2005,17,leonard,3,4,34,4,3.8549747048903877,FALSE
17-leonard,2005,17,leonard,4,3,34,4,4.347386172006745,FALSE
17-leonard,2005,17,leonard,5,4,34,4,4.644725738396624,FALSE
17-leonard,2005,17,leonard,6,3,34,4,4.184388185654009,FALSE
17-leonard,2005,17,leonard,7,4,34,4,3.837689713322091,FALSE
17-leonard,2005,17,leonard,8,4,34,4,4.110219594594595,FALSE
17-leonard,2005,17,leonard,9,4,34,4,4.053254437869822,FALSE
18-tim,2005,18,tim,1,2,33,4,3.798060708263069,TRUE
18-tim,2005,18,tim,2,2,33,3,3.241989881956155,TRUE
18-tim,2005,18,tim,3,4,33,4,3.8549747048903877,TRUE
18-tim,2005,18,tim,4,5,33,4,4.347386172006745,TRUE
18-tim,2005,18,tim,5,5,33,4,4.644725738396624,TRUE
18-tim,2005,18,tim,6,4,33,4,4.184388185654009,TRUE
18-tim,2005,18,tim,7,3,33,4,3.837689713322091,TRUE
18-tim,2005,18,tim,8,4,33,4,4.110219594594595,TRUE
18-tim,2005,18,tim,9,4,33,4,4.053254437869822,TRUE
18-alex,2005,18,alex,1,3,34,4,3.798060708263069,FALSE
18-alex,2005,18,alex,2,2,34,3,3.241989881956155,FALSE
18-alex,2005,18,alex,3,4,34,4,3.8549747048903877,FALSE
18-alex,2005,18,alex,4,5,34,4,4.347386172006745,FALSE
18-alex,2005,18,alex,5,4,34,4,4.644725738396624,FALSE
18-alex,2005,18,alex,6,3,34,4,4.184388185654009,FALSE
18-alex,2005,18,alex,7,6,34,4,3.837689713322091,FALSE
18-alex,2005,18,alex,8,3,34,4,4.110219594594595,FALSE
18-alex,2005,18,alex,9,4,34,4,4.053254437869822,FALSE
19-leanna,2005,19,leanna,1,7,44,4,3.798060708263069,FALSE
19-leanna,2005,19,leanna,2,4,44,3,3.241989881956155,FALSE
19-leanna,2005,19,leanna,3,6,44,4,3.8549747048903877,FALSE
19-leanna,2005,19,leanna,4,5,44,4,4.347386172006745,FALSE
19-leanna,2005,19,leanna,5,5,44,4,4.644725738396624,FALSE
19-leanna,2005,19,leanna,6,6,44,4,4.184388185654009,FALSE
19-leanna,2005,19,leanna,7,3,44,4,3.837689713322091,FALSE
19-leanna,2005,19,leanna,8,4,44,4,4.110219594594595,FALSE
19-leanna,2005,19,leanna,9,4,44,4,4.053254437869822,FALSE
19-alison,2005,19,alison,1,8,40,4,3.798060708263069,FALSE
19-alison,2005,19,alison,2,3,40,3,3.241989881956155,FALSE
19-alison,2005,19,alison,3,3,40,4,3.8549747048903877,FALSE
19-alison,2005,19,alison,4,4,40,4,4.347386172006745,FALSE
19-alison,2005,19,alison,5,4,40,4,4.644725738396624,FALSE
19-alison,2005,19,alison,6,4,40,4,4.184388185654009,FALSE
19-alison,2005,19,alison,7,4,40,4,3.837689713322091,FALSE
19-alison,2005,19,alison,8,5,40,4,4.110219594594595,FALSE
19-alison,2005,19,alison,9,5,40,4,4.053254437869822,FALSE
19-chantal,2005,19,chantal,1,3,47,4,3.798060708263069,FALSE
19-chantal,2005,19,chantal,2,9,47,3,3.241989881956155,FALSE
19-chantal,2005,19,chantal,3,6,47,4,3.8549747048903877,FALSE
19-chantal,2005,19,chantal,4,5,47,4,4.347386172006745,FALSE
